Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Jan-86,RAVAGERS AND LOCUSTS PILGRIMS,4,0,0,0,0,0,0,0,0,0
Jan-86,SOCIAL CONFLICTS,4,17,0,0,0,0,0,4,120,0
Jul-86,FLOOD,3,0,0,0,0,0,5,1,0,0
Aug-86,SOCIAL CONFLICTS,1,0,0,0,0,0,0,0,0,0
Jan-87,DROUGHT,3,0,0,0,0,0,496166,0,0,0
Jan-87,EPIZOOTY,4,0,0,0,0,0,82,17,0,0
Jan-87,FIRE,2,0,0,0,0,30,102,17,0,0
Jan-87,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jan-87,RAVAGERS AND LOCUSTS PILGRIMS,1,0,0,0,0,0,0,0,0,0
Mar-87,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
May-87,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Aug-87,FLOOD,3,0,0,0,0,0,0,0,0,0
Sep-87,FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-88,DROUGHT,2,0,0,0,0,0,2521,360,0,0
Jan-88,EPIZOOTY,8,0,19,0,0,0,268,35,0,0
Jan-88,FOREST FIRE,4,0,0,0,0,0,0,0,0,0
Jan-88,RAVAGERS AND LOCUSTS PILGRIMS,4,0,0,0,0,0,9346,456,0,0
Jan-88,SOCIAL CONFLICTS,3,2,2,0,0,0,0,0,0,0
Feb-88,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Apr-88,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Jul-88,FLOOD,2,0,0,0,50,0,3250,50,0,0
Aug-88,FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-89,DROUGHT,3,0,0,0,0,0,278049,0,0,0
Jan-89,EPIZOOTY,10,0,6,0,0,0,4679,4524,0,0
Jan-89,FOREST FIRE,6,0,0,0,0,0,0,0,0,0
Jan-89,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-89,SOCIAL CONFLICTS,2,3,0,0,0,0,0,1,7,0
Jul-89,FLOOD,1,0,0,0,0,0,0,0,0,0
Aug-89,FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-90,DROUGHT,6,0,0,0,0,0,344129,8208,0,0
Jan-90,EPIZOOTY,4,0,2,0,0,0,1605,1568,0,0
Jan-90,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Jan-90,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-90,SOCIAL CONFLICTS,4,2,0,0,0,0,0,50,0,0
Feb-90,EPIDEMIC,2,0,0,0,0,0,0,0,0,0
Jul-90,FLOOD,3,0,0,0,0,0,0,0,0,0
Aug-90,FLOOD,4,0,1,0,107,0,225,395,0,0
Jan-91,DROUGHT,4,0,0,0,0,0,53758,7679,0,0
Jan-91,EPIZOOTY,9,0,2,0,0,0,193,37,0,0
Jan-91,FOREST FIRE,5,0,0,0,0,0,0,0,0,0
Jan-91,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-91,SOCIAL CONFLICTS,3,1,0,0,0,0,0,1,0,0
Jun-91,FIRE,1,0,0,0,15,0,30,15,0,0
Aug-91,FLOOD,2,0,0,0,45,0,350,45,0,0
Oct-91,FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-92,DROUGHT,3,0,0,0,0,0,0,0,0,0
Jan-92,EPIZOOTY,7,0,6,0,0,0,44,27,0,0
Jan-92,FOREST FIRE,3,0,0,0,0,0,116,580,0,0
Jan-92,RAVAGERS AND LOCUSTS PILGRIMS,3,0,0,0,0,0,108,0,0,0
Mar-92,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Apr-92,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Aug-92,FLOOD,1,0,0,0,0,0,0,0,0,0
Aug-92,SOCIAL CONFLICTS,1,7,0,0,0,0,0,0,0,0
Jan-93,DROUGHT,3,0,0,0,0,0,658357,0,0,0
Jan-93,EPIZOOTY,7,0,18,0,0,0,216,18,0,0
Jan-93,FIRE,1,0,0,0,1,0,5,1,0,0
Jan-93,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
Jan-93,RAVAGERS AND LOCUSTS PILGRIMS,4,0,0,0,0,0,0,0,0,0
Apr-93,EPIDEMIC,2,3,0,0,0,0,0,8,0,0
Jun-93,FLOOD,1,0,0,0,0,0,0,0,0,0
Jul-93,FLOOD,1,0,0,0,0,0,0,52,0,0
Jan-94,DROUGHT,1,0,0,0,0,0,0,0,0,0
Jan-94,EPIZOOTY,7,0,0,0,0,0,308,31,0,0
Jan-94,FIRE,1,0,0,0,0,0,0,0,0,0
Jan-94,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Jan-94,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-94,SOCIAL CONFLICTS,3,8,0,0,0,0,0,8,0,0
Mar-94,EPIDEMIC,1,12,0,0,0,0,0,174,0,0
Apr-94,EPIDEMIC,1,0,0,0,0,0,0,36,0,0
May-94,EPIDEMIC,1,7,0,0,0,0,0,0,0,0
Jun-94,FLOOD,1,0,0,0,170,0,2585,0,0,0
Aug-94,FLOOD,3,3,0,0,0,0,1712,276,0,0
Jan-95,DROUGHT,6,0,0,0,0,0,0,0,0,0
Jan-95,EPIDEMIC,1,3,0,0,0,0,0,105,0,0
Jan-95,EPIZOOTY,10,0,0,0,0,0,26337,65,0,0
Jan-95,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
Jan-95,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-95,SOCIAL CONFLICTS,5,0,0,0,0,0,0,0,0,0
Feb-95,EPIDEMIC,1,6,0,0,0,0,0,1371,0,0
Mar-95,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Apr-95,EPIDEMIC,2,666,0,0,0,0,0,0,0,0
May-95,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Aug-95,FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-96,DROUGHT,4,0,0,0,0,0,143569,16000,250,0
Jan-96,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Jan-96,EPIZOOTY,11,0,0,0,0,0,9478,137,0,0
Jan-96,FIRE,1,0,0,0,0,0,200,0,0,0
Jan-96,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Jan-96,RAVAGERS AND LOCUSTS PILGRIMS,3,0,0,0,0,0,0,0,0,0
Jan-96,SOCIAL CONFLICTS,4,4,0,0,0,0,0,10,70,0
Mar-96,EPIDEMIC,2,134,0,0,0,0,0,1081,0,0
May-96,EPIDEMIC,1,7,0,0,0,0,0,59,0,0
Jul-96,FLOOD,1,0,0,0,0,0,0,0,0,0
Aug-96,EPIZOOTY,1,0,0,0,0,0,191,0,0,0
Aug-96,FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-97,DROUGHT,5,0,0,0,0,0,537883,0,0,0
Jan-97,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Jan-97,EPIZOOTY,10,0,11,0,0,0,885,70,0,0
Jan-97,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Jan-97,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-97,SOCIAL CONFLICTS,8,0,0,0,0,0,0,0,0,0
Feb-97,EPIDEMIC,1,21,0,0,0,0,0,106,0,0
Mar-97,EPIDEMIC,2,57,0,0,0,0,0,62,0,0
Aug-97,FLOOD,2,3,0,0,670,0,2000,500,0,0
Aug-97,SOCIAL CONFLICTS,1,0,0,0,0,0,0,0,0,0
Jan-98,DROUGHT,11,0,0,0,0,0,579057,59999,0,0
Jan-98,EPIDEMIC,2,0,0,0,0,0,0,0,0,0
Jan-98,EPIZOOTY,19,0,284,0,0,0,1541,129,0,0
Jan-98,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jan-98,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-98,SOCIAL CONFLICTS,5,4,0,0,0,0,0,6,0,0
Mar-98,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Apr-98,EPIDEMIC,8,5,0,0,0,0,0,353,0,0
May-98,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
May-98,FIRE,1,1,0,0,1,0,5,1,0,0
Aug-98,FLOOD,6,0,0,0,13,0,3125,179,36,0
Oct-98,FLOOD,1,0,0,0,0,0,0,0,0,0
Oct-98,SOCIAL CONFLICTS,1,0,0,0,0,0,0,0,0,0
Dec-98,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Jan-99,DROUGHT,4,0,0,0,0,0,402655,0,0,0
Jan-99,EPIZOOTY,10,0,0,0,0,0,867,27,0,0
Jan-99,FOREST FIRE,6,0,0,0,0,0,8,2,0,0
Jan-99,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-99,SOCIAL CONFLICTS,10,3,0,0,0,0,0,5,11,0
Feb-99,EPIDEMIC,4,55,0,0,0,0,0,695,0,0
Mar-99,EPIDEMIC,2,21,0,0,0,0,0,75,0,0
Apr-99,EPIDEMIC,1,5,0,0,0,0,0,48,0,0
May-99,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Jul-99,FLOOD,2,8,0,0,0,0,16,7,0,0
Aug-99,FLOOD,4,0,1,0,199,0,1777,272,0,0
Aug-99,SOCIAL CONFLICTS,1,0,0,0,0,0,0,0,0,0
Jan-00,DROUGHT,4,0,0,0,0,0,518552,14,0,0
Jan-00,EPIZOOTY,13,0,0,0,0,0,1181,33,0,0
Jan-00,FIRE,1,0,0,0,0,0,0,117,0,0
Jan-00,FOREST FIRE,5,0,0,0,0,0,0,0,0,0
Jan-00,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-00,SOCIAL CONFLICTS,9,1,0,0,0,0,0,5,0,0
Mar-00,EPIDEMIC,2,64,0,0,0,0,0,24,0,0
Jul-00,FLOOD,3,1,6,0,685,10,6350,549,0,0
Aug-00,FLOOD,1,0,0,0,15,0,3128,0,0,0
Jan-01,DROUGHT,4,0,0,0,0,0,129442,14,0,0
Jan-01,EPIDEMIC,7,144,0,0,0,0,0,28363,0,0
Jan-01,EPIZOOTY,22,0,0,0,0,0,1149,21,0,0
Jan-01,FLOOD,2,0,0,0,70,0,4812,0,0,0
Jan-01,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Jan-01,RAVAGERS AND LOCUSTS PILGRIMS,3,0,0,0,0,0,0,0,0,0
Jan-01,SOCIAL CONFLICTS,5,2,0,0,0,0,0,15,500,0
Feb-01,EPIDEMIC,6,84,0,0,0,0,0,16715,0,0
Mar-01,EPIDEMIC,8,171,0,0,0,0,0,2581,0,0
Apr-01,EPIDEMIC,17,440,0,0,0,0,0,18579,0,0
May-01,EPIDEMIC,8,248,0,0,0,0,0,1007,0,0
Jun-01,EPIDEMIC,1,0,0,0,0,0,0,3,0,0
Jun-01,FIRE,1,0,0,0,0,0,420,60,0,0
Jun-01,FLOOD,1,0,0,0,0,0,0,0,0,0
Jun-01,SOCIAL CONFLICTS,1,1,0,0,0,0,0,0,0,0
Jul-01,FLOOD,3,0,0,0,0,0,1963,0,0,0
Aug-01,FLOOD,2,0,0,0,0,0,35,0,0,0
Jan-02,DROUGHT,6,0,0,0,0,0,121937,14,0,0
Jan-02,EPIDEMIC,11,95,0,0,0,0,0,1616,0,0
Jan-02,EPIZOOTY,28,0,0,0,0,0,696,22,0,0
Jan-02,FLOOD,1,0,0,0,0,0,0,4,0,0
Jan-02,FOREST FIRE,2,0,0,0,0,0,7,1,0,0
Jan-02,RAVAGERS AND LOCUSTS PILGRIMS,3,0,0,0,0,0,0,0,0,0
Jan-02,SOCIAL CONFLICTS,4,4,0,0,0,0,0,0,0,0
Feb-02,EPIDEMIC,13,195,0,0,0,0,0,1369,0,0
Mar-02,EPIDEMIC,24,233,0,0,0,0,0,4300,0,0
Apr-02,EPIDEMIC,28,550,0,0,0,0,0,6584,0,0
Apr-02,FIRE,1,0,0,0,0,0,100,50,0,0
May-02,EPIDEMIC,17,75,0,0,0,0,1773,2793,0,0
Jul-02,FLOOD,1,0,0,0,0,0,0,0,0,0
Sep-02,FLOOD,1,0,0,0,0,0,0,0,0,0
Dec-02,FLOOD,2,0,0,0,0,0,0,0,0,0
Jan-03,DROUGHT,2,0,0,0,0,0,0,14,0,0
Jan-03,EPIDEMIC,16,119,0,0,0,0,0,23571,0,0
Jan-03,EPIZOOTY,33,0,0,0,0,0,1796,82,0,0
Jan-03,FIRE,1,1,0,0,15,0,145,35,0,0
Jan-03,FOREST FIRE,3,0,0,0,0,0,14,3,0,0
Jan-03,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-03,SOCIAL CONFLICTS,6,0,0,0,0,0,0,0,0,0
Feb-03,EPIDEMIC,23,197,0,0,0,0,0,29722,0,0
Feb-03,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Mar-03,EPIDEMIC,29,329,0,0,0,0,0,24982,0,0
Apr-03,EPIDEMIC,35,550,0,0,0,0,0,20237,0,0
May-03,EPIDEMIC,32,251,0,0,0,0,0,25005,0,0
Jun-03,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Jul-03,FLOOD,2,0,0,0,0,0,0,0,0,0
Oct-03,FLOOD,2,0,0,0,68,0,1435,0,0,0
Jan-04,DROUGHT,9,0,0,0,0,0,866019,29384,80,0
Jan-04,EPIDEMIC,22,75,0,0,0,0,0,10310,0,0
Jan-04,EPIZOOTY,33,0,0,0,0,0,1264,468,0,0
Jan-04,FIRE,3,0,0,0,3,218,492,105,0,0
Jan-04,FOREST FIRE,2,0,0,0,0,0,700,105,0,0
Jan-04,RAVAGERS AND LOCUSTS PILGRIMS,11,0,0,0,0,0,396412,0,0,0
Jan-04,SOCIAL CONFLICTS,5,9,0,0,0,0,0,84,0,0
Feb-04,EPIDEMIC,16,100,0,0,0,0,0,9162,0,0
Mar-04,EPIDEMIC,17,41,0,0,0,0,0,9537,0,0
Apr-04,EPIDEMIC,26,220,0,0,0,0,0,22318,0,0
May-04,EPIDEMIC,20,108,0,0,0,0,0,5354,0,0
Jun-04,EPIDEMIC,2,0,0,0,0,0,0,417,0,0
Jul-04,FLOOD,1,0,0,0,0,0,2122,42,0,0
Aug-04,FLOOD,2,0,2,0,53,0,365,72,0,0
Jan-05,DROUGHT,16,0,0,0,0,0,532956,0,0,0
Jan-05,EPIDEMIC,16,55,0,0,0,0,0,347,0,0
Jan-05,EPIZOOTY,26,0,0,0,0,0,1171,409,0,0
Jan-05,FOREST FIRE,5,0,0,0,0,0,40,6,0,0
Jan-05,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-05,SOCIAL CONFLICTS,4,1,1,0,0,0,0,1,0,0
Feb-05,EPIDEMIC,7,6,0,0,0,0,0,373,0,0
Mar-05,EPIDEMIC,27,53,0,0,0,0,0,974,0,0
Apr-05,EPIDEMIC,38,82,0,0,0,0,0,1369,0,0
May-05,EPIDEMIC,13,21,0,0,0,0,0,318,0,0
May-05,SOCIAL CONFLICTS,1,0,0,0,0,0,0,0,0,0
Jun-05,EPIDEMIC,3,1,0,0,0,0,0,200,0,0
Jul-05,FLOOD,1,0,0,0,3,0,98,14,0,0
Aug-05,EPIZOOTY,1,0,0,0,0,0,0,0,0,0
Aug-05,FLOOD,2,0,0,0,0,0,0,0,0,0
Nov-05,DROUGHT,1,0,0,0,0,0,0,0,0,0
Jan-06,DROUGHT,4,0,0,0,0,0,265583,12637,0,0
Jan-06,EPIDEMIC,19,32,0,0,0,0,0,229,0,0
Jan-06,EPIZOOTY,16,0,0,0,0,0,919,164,0,0
Jan-06,FIRE,3,2,0,0,12,0,106,19,0,0
Jan-06,FOREST FIRE,4,0,0,0,0,0,0,0,0,0
Jan-06,RAVAGERS AND LOCUSTS PILGRIMS,4,0,0,0,0,0,28750,8705,0,0
Jan-06,SOCIAL CONFLICTS,3,1,0,0,0,0,0,12,70,0
Feb-06,EPIDEMIC,22,169,0,0,0,0,0,2204,0,0
Mar-06,EPIDEMIC,21,125,0,0,0,0,0,1696,0,0
Apr-06,EPIDEMIC,21,54,0,0,0,0,0,894,0,0
May-06,EPIDEMIC,18,122,0,0,0,0,0,722,0,0
Jun-06,EPIDEMIC,2,0,0,0,0,0,0,4,0,0
Jun-06,FLOOD,1,0,0,0,0,0,4,2,0,0
Jul-06,FLOOD,4,2,8,0,132,0,5885,645,0,0
Aug-06,FLOOD,18,0,0,0,3366,142,31881,5404,4236,0
Aug-06,SOCIAL CONFLICTS,1,0,0,0,0,0,0,0,0,0
Sep-06,SOCIAL CONFLICTS,1,103,0,0,0,0,0,8,0,0
Jan-07,DROUGHT,9,0,0,0,0,0,689176,0,0,0
Jan-07,EPIDEMIC,30,42,0,0,0,0,0,946,0,0
Jan-07,EPIZOOTY,21,0,0,0,0,0,935,131,0,0
Jan-07,FIRE,3,3,0,0,13,0,165,22,0,0
Jan-07,FOREST FIRE,2,0,0,0,0,0,13,4,0,0
Jan-07,RAVAGERS AND LOCUSTS PILGRIMS,2,0,0,0,0,0,0,0,0,0
Jan-07,SOCIAL CONFLICTS,7,6,0,0,0,0,0,11110,6001,0
Feb-07,EPIDEMIC,25,39,0,0,0,0,0,971,0,0
Mar-07,EPIDEMIC,44,24,0,0,0,0,0,1037,0,0
Apr-07,EPIDEMIC,51,130,0,0,0,0,0,1368,0,0
May-07,EPIDEMIC,30,21,0,0,0,0,0,355,0,0
Jun-07,EPIDEMIC,10,0,0,0,0,0,0,708,0,0
Jun-07,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jul-07,FLOOD,8,0,0,0,173,0,6055,599,0,0
Aug-07,FLOOD,2,0,0,0,0,0,0,0,0,0
Sep-07,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Oct-07,FOREST FIRE,4,0,0,0,0,0,0,0,0,0
Nov-07,FOREST FIRE,6,0,0,0,0,0,0,0,0,0
Jan-08,DROUGHT,8,0,0,0,0,0,260991,224,142,0
Jan-08,EPIDEMIC,18,197,0,0,0,0,0,2559,0,0
Jan-08,EPIZOOTY,15,0,0,0,0,0,1450,198,0,0
Jan-08,FIRE,4,1,0,0,10,0,138,28,0,0
Jan-08,FOREST FIRE,6,0,0,0,0,0,0,0,0,0
Jan-08,RAVAGERS AND LOCUSTS PILGRIMS,3,0,0,0,0,0,0,0,0,0
Jan-08,SOCIAL CONFLICTS,4,0,0,0,0,0,0,0,0,0
Feb-08,EPIDEMIC,24,72,0,0,0,0,0,3022,0,0
Feb-08,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Mar-08,EPIDEMIC,18,102,0,0,0,0,0,1600,0,0
Apr-08,EPIDEMIC,31,45,0,0,0,0,0,4171,0,0
May-08,EPIDEMIC,27,154,0,0,0,0,0,2820,0,0
Jun-08,EPIDEMIC,6,6,0,0,0,0,0,679,0,0
Jul-08,FLOOD,1,1,0,0,0,0,0,1,0,0
Aug-08,FLOOD,25,0,0,0,314,0,3496,15,0,0
Aug-08,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jan-09,DROUGHT,15,0,0,0,0,0,952785,0,0,0
Jan-09,EPIDEMIC,14,91,0,0,0,0,0,1506,0,0
Jan-09,EPIZOOTY,18,0,0,0,0,0,805,225,0,0
Jan-09,FIRE,1,0,0,0,3,0,77,17,0,0
Jan-09,FOREST FIRE,8,0,0,0,0,0,35,7,0,0
Jan-09,RAVAGERS AND LOCUSTS PILGRIMS,3,0,0,0,0,0,0,0,0,0
Jan-09,SOCIAL CONFLICTS,4,4,0,0,0,0,0,18,1,0
Feb-09,EPIDEMIC,33,269,0,0,0,0,0,2574,0,0
Mar-09,EPIDEMIC,16,284,0,0,0,0,0,1272,0,0
Mar-09,SOCIAL CONFLICTS,1,11,0,0,0,0,0,31,0,0
Apr-09,EPIDEMIC,26,124,0,0,0,0,0,3500,0,0
May-09,EPIDEMIC,23,119,0,0,0,0,0,3827,0,0
May-09,FLOOD,2,0,0,0,0,0,97194,7037,0,0
Jun-09,EPIDEMIC,1,0,0,0,0,0,0,24,0,0
Jul-09,FLOOD,7,0,0,0,12,0,57576,7287,0,0
Aug-09,FLOOD,1,0,0,0,0,0,3050,62,0,0
Sep-09,DROUGHT,1,0,0,0,0,0,0,0,0,0
Sep-09,EPIDEMIC,1,1,0,0,0,0,0,47,0,0
Sep-09,FLOOD,3,0,0,0,305,0,0,280,0,0
Oct-09,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Nov-09,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Dec-09,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2010/00,DROUGHT,4,0,0,0,0,0,0,0,0,0
Jan-10,DROUGHT,18,0,0,0,0,0,688836,85759,0,0
Jan-10,EPIDEMIC,15,90,0,0,0,0,0,1586,0,0
Jan-10,EPIZOOTY,36,0,0,0,0,0,1551,1745,0,0
Jan-10,FIRE,6,2,0,0,18,0,172,38,0,0
Jan-10,FOREST FIRE,9,0,0,0,0,0,21,17,0,0
Jan-10,RAVAGERS AND LOCUSTS PILGRIMS,13,0,0,0,0,0,54872,30000,1250,0
Jan-10,SOCIAL CONFLICTS,11,2,0,0,0,0,0,9,0,0
Feb-10,EPIDEMIC,23,48,0,0,0,0,0,1171,0,0
Feb-10,FLOOD,2,0,3,0,154,0,12817,0,0,0
Feb-10,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Mar-10,EPIDEMIC,23,353,0,0,0,0,0,1348,0,0
Apr-10,EPIDEMIC,23,57,0,0,0,0,0,959,0,0
May-10,EPIDEMIC,28,328,0,0,0,0,0,1212,0,0
May-10,FLOOD,1,0,0,0,0,0,3060,511,0,0
Jun-10,EPIDEMIC,1,6,0,0,0,0,0,84,0,0
Jun-10,FLOOD,14,0,0,0,29,0,0,0,0,0
Jul-10,FLOOD,42,0,5,0,1009,25,260134,21588,0,0
Aug-10,FLOOD,41,2,6,0,11642,0,60183,7946,2570,0
Sep-10,FLOOD,12,0,0,0,0,0,0,0,0,0
Sep-10,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Oct-10,FOREST FIRE,4,0,0,0,0,0,0,0,0,0
2011/00,DROUGHT,2,0,0,0,0,0,0,0,0,0
Jan-11,DROUGHT,35,0,0,0,0,0,2253268,41945,0,0
Jan-11,EPIDEMIC,19,59,0,0,0,0,0,4297,0,0
Jan-11,EPIZOOTY,30,15,0,0,0,0,982,343,0,0
Jan-11,FIRE,7,2,0,0,5,0,84,351,0,0
Jan-11,FOREST FIRE,8,0,0,0,0,0,0,14,0,0
Jan-11,RAVAGERS AND LOCUSTS PILGRIMS,43,0,0,0,0,0,131463,18780,0,0
Jan-11,SOCIAL CONFLICTS,22,41,0,0,0,0,0,46,20011,0
Feb-11,EPIDEMIC,14,194,0,0,0,0,0,467,0,0
Mar-11,EPIDEMIC,27,56,0,0,0,0,0,3436,0,0
Apr-11,EPIDEMIC,22,135,0,0,0,0,0,2624,0,0
Apr-11,SOCIAL CONFLICTS,1,6,0,0,0,0,0,0,0,0
May-11,EPIDEMIC,22,215,0,0,0,0,0,5303,0,0
May-11,SOCIAL CONFLICTS,1,16,4,0,0,0,0,20,0,0
Jun-11,EPIDEMIC,3,9,0,0,0,0,0,278,0,0
Jun-11,FLOOD,3,1,0,0,0,0,0,1,0,0
Jun-11,RAVAGERS AND LOCUSTS PILGRIMS,1,0,0,0,0,0,0,0,0,0
Jul-11,FLOOD,8,0,0,0,190,0,2353,200,0,0
Aug-11,FLOOD,53,15,14,0,6885,0,94420,154,0,0
Oct-11,FLOOD,1,0,5,0,95,0,801,113,0,0
Oct-11,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Nov-11,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Dec-11,FIRE,1,0,0,0,8,0,48,12,0,0
Dec-11,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2012/00,DROUGHT,1,0,0,0,0,0,0,0,0,0
Jan-12,DROUGHT,9,0,0,0,0,0,20550,2165,0,0
Jan-12,EPIDEMIC,17,24,0,0,0,0,0,646,0,0
Jan-12,EPIZOOTY,23,0,0,0,0,0,7003,4900,0,0
Jan-12,FIRE,15,7,0,0,22,0,216,342,0,0
Jan-12,FOREST FIRE,15,48,0,0,0,0,2810,18,0,0
Jan-12,RAVAGERS AND LOCUSTS PILGRIMS,7,0,0,0,0,0,11431,1633,0,0
Jan-12,SOCIAL CONFLICTS,13,9,0,0,0,0,0,15,0,0
Feb-12,EPIDEMIC,16,19,0,0,0,0,0,329,0,0
Feb-12,FIRE,1,0,0,0,0,0,7,1,0,0
